iter	Passed	Remaining
4294	317115	1159559
4295	317173	1159426
4296	317265	1159417
4297	317342	1159357
4298	317403	1159236
4299	317496	1159232
4300	317582	1159203
4301	317654	1159120
4302	317715	1159000
4303	317802	1158976
4304	317890	1158953
4305	317949	1158825
4306	318032	1158785
4307	318117	1158751
4308	318203	1158721
4309	318271	1158625
4310	318354	1158585
4311	318428	1158512
4312	318495	1158413
4313	318559	1158304
4314	318640	1158257
4315	318722	1158211
4316	318792	1158126
4317	318866	1158049
4318	318939	1157974
4319	319030	1157963
4320	319099	1157871
4321	319167	1157774
4322	319236	1157685
4323	319310	1157609
4324	319387	1157550
4325	319461	1157474
4326	319526	1157368
4327	319605	1157315
4328	319678	1157237
4329	319749	1157152
4330	319823	1157081
4331	319905	1157037
4332	319989	1156998
4333	320065	1156931
4334	320139	1156857
4335	320210	1156776
4336	320278	1156680
4337	320353	1156609
4338	320426	1156533
4339	320505	1156478
4340	320589	1156440
4341	320673	1156404
4342	320741	1156307
4343	320822	1156259
4344	320896	1156186
4345	320972	1156122
4346	321040	1156025
4347	321110	1155940
4348	321173	1155826
4349	321260	1155797
4350	321331	1155715
4351	321397	1155613
4352	321476	1155556
4353	321561	1155522
4354	321632	1155440
4355	321711	1155386
4356	321793	1155338
4357	321856	1155227
4358	321919	1155113
4359	321989	1155027
4360	322072	1154984
4361	322153	1154935
4362	322213	1154813
4363	322287	1154739
4364	322371	1154704
4365	322448	1154641
4366	322526	1154582
4367	322604	1154523
4368	322683	1154465
4369	322747	1154358
4370	322809	1154240
4371	322891	1154197
4372	322963	1154115
4373	323038	1154045
4374	323089	1153892
4375	323160	1153805
4376	323235	1153736
4377	323299	1153627
4378	323377	1153570
4379	323454	1153506
4380	323522	1153412
4381	323609	1153386
4382	323680	1153299
4383	323765	1153266
4384	323820	1153125
4385	323902	1153080
4386	323996	1153079
4387	324073	1153017
4388	324157	1152979
4389	324234	1152916
4390	324314	1152864
4391	324383	1152771
4392	324450	1152672
4393	324508	1152544
4394	324573	1152438
4395	324625	1152288
4396	324694	1152195
4397	324756	1152079
4398	324818	1151963
4399	324912	1151962
4400	324978	1151862
4401	325044	1151758
4402	325108	1151649
4403	325186	1151590
4404	325269	1151550
4405	325347	1151490
4406	325414	1151392
4407	325488	1151318
4408	325564	1151253
4409	325642	1151194
4410	325709	1151096
4411	325772	1150984
4412	325845	1150906
4413	325914	1150817
4414	325983	1150723
4415	326059	1150658
4416	326134	1150588
4417	326215	1150540
4418	326294	1150485
4419	326385	1150473
4420	326454	1150382
4421	326533	1150326
4422	326621	1150302
4423	326701	1150248
4424	326767	1150148
4425	326851	1150110
4426	326927	1150042
4427	327013	1150012
4428	327105	1150003
4429	327180	1149931
4430	327255	1149863
4431	327325	1149773
4432	327400	1149703
4433	327473	1149627
4434	327539	1149526
4435	327601	1149410
4436	327667	1149309
4437	327756	1149289
4438	327836	1149237
4439	327897	1149118
4440	327980	1149077
4441	328037	1148941
4442	328115	1148884
4443	328207	1148874
4444	328267	1148750
4445	328344	1148687
4446	328436	1148677
4447	328503	1148581
4448	328571	1148486
4449	328654	1148444
4450	328725	1148358
4451	328788	1148247
4452	328857	1148158
4453	328937	1148106
4454	329029	1148094
4455	329125	1148097
4456	329197	1148018
4457	329310	1148079
4458	329381	1147995
4459	329454	1147921
4460	329536	1147873
4461	329604	1147778
4462	329664	1147658
4463	329725	1147540
4464	329791	1147437
4465	329877	1147407
4466	329955	1147347
4467	330029	1147273
4468	330085	1147136
4469	330144	1147011
4470	330202	1146882
4471	330279	1146819
4472	330370	1146804
4473	330437	1146707
4474	330498	1146588
4475	330565	1146492
4476	330634	1146401
4477	330715	1146351
4478	330781	1146251
4479	330846	1146145
4480	330925	1146092
4481	331003	1146029
4482	331077	1145958
4483	331159	1145913
4484	331241	1145868
4485	331313	1145785
4486	331397	1145748
4487	331473	1145680
4488	331548	1145611
4489	331624	1145544
4490	331710	1145514
4491	331797	1145483
4492	331875	1145424
4493	331940	1145320
4494	332003	1145209
4495	332080	1145145
4496	332158	1145084
4497	332218	1144964
4498	332294	1144897
4499	332371	1144836
4500	332446	1144766
4501	332520	1144691
4502	332611	1144677
4503	332701	1144658
4504	332771	1144571
4505	332846	1144500
4506	332924	1144441
4507	332986	1144328
4508	333077	1144310
4509	333164	1144281
4510	333247	1144241
4511	333325	1144180
4512	333392	1144084
4513	333459	1143987
4514	333547	1143960
4515	333611	1143853
4516	333696	1143816
4517	333778	1143771
4518	333854	1143705
4519	333922	1143612
4520	333995	1143535
4521	334074	1143477
4522	334158	1143439
4523	334228	1143352
4524	334303	1143281
4525	334389	1143247
4526	334469	1143196
4527	334544	1143126
4528	334630	1143092
4529	334710	1143038
4530	334791	1142991
4531	334867	1142924
4532	334930	1142812
4533	335000	1142726
4534	335085	1142688
4535	335143	1142560
4536	335209	1142462
4537	335310	1142479
4538	335401	1142462
4539	335486	1142428
4540	335571	1142390
4541	335666	1142388
4542	335753	1142359
4543	335832	1142303
4544	335931	1142314
4545	335987	1142180
4546	336055	1142084
4547	336127	1142005
4548	336212	1141970
4549	336297	1141933
4550	336388	1141917
4551	336471	1141874
4552	336553	1141829
4553	336611	1141700
4554	336693	1141654
4555	336776	1141610
4556	336842	1141510
4557	336933	1141492
4558	337008	1141423
4559	337083	1141351
4560	337185	1141374
4561	337273	1141348
4562	337377	1141374
4563	337470	1141367
4564	337563	1141357
4565	337645	1141310
4566	337713	1141216
4567	337797	1141176
4568	337865	1141083
4569	337939	1141008
4570	338025	1140973
4571	338092	1140877
4572	338188	1140876
4573	338265	1140815
4574	338329	1140705
4575	338410	1140655
4576	338471	1140539
4577	338544	1140461
4578	338616	1140379
4579	338704	1140355
4580	338780	1140288
4581	338863	1140245
4582	338935	1140162
4583	339006	1140078
4584	339080	1140005
4585	339159	1139947
4586	339248	1139924
4587	339347	1139936
4588	339427	1139882
4589	339514	1139853
4590	339594	1139799
4591	339680	1139765
4592	339740	1139641
4593	339802	1139530
4594	339875	1139451
4595	339946	1139367
4596	340011	1139264
4597	340085	1139189
4598	340142	1139059
4599	340211	1138970
4600	340290	1138911
4601	340384	1138906
4602	340457	1138827
4603	340529	1138745
4604	340602	1138671
4605	340678	1138602
4606	340753	1138533
4607	340822	1138442
4608	340881	1138317
4609	340958	1138254
4610	341030	1138174
4611	341125	1138170
4612	341188	1138059
4613	341268	1138006
4614	341336	1137911
4615	341406	1137825
4616	341476	1137738
4617	341559	1137691
4618	341633	1137620
4619	341713	1137565
4620	341789	1137499
4621	341849	1137376
4622	341935	1137344
4623	341983	1137185
4624	342068	1137147
4625	342143	1137075
4626	342208	1136972
4627	342271	1136861
4628	342355	1136820
4629	342424	1136731
4630	342513	1136707
4631	342593	1136653
4632	342679	1136618
4633	342755	1136550
4634	342824	1136459
4635	342907	1136417
4636	342996	1136394
4637	343080	1136352
4638	343161	1136300
4639	343233	1136220
4640	343299	1136119
4641	343375	1136052
4642	343436	1135937
4643	343505	1135845
4644	343573	1135751
4645	343648	1135682
4646	343727	1135625
4647	343794	1135527
4648	343856	1135413
4649	343914	1135286
4650	343987	1135211
4651	344067	1135157
4652	344153	1135121
4653	344233	1135068
4654	344322	1135042
4655	344390	1134950
4656	344470	1134895
4657	344537	1134798
4658	344619	1134750
4659	344699	1134696
4660	344778	1134639
4661	344855	1134577
4662	344941	1134542
4663	345007	1134442
4664	345087	1134387
4665	345158	1134303
4666	345221	1134193
4667	345292	1134110
4668	345361	1134018
4669	345445	1133979
4670	345522	1133913
4671	345608	1133879
4672	345693	1133843
4673	345763	1133754
4674	345859	1133753
4675	345951	1133737
4676	346018	1133640
4677	346092	1133568
4678	346187	1133562
4679	346276	1133538
4680	346347	1133454
4681	346428	1133401
4682	346495	1133307
4683	346562	1133209
4684	346639	1133145
4685	346711	1133062
4686	346782	1132980
4687	346851	1132891
4688	346924	1132811
4689	347003	1132756
4690	347063	1132635
4691	347156	1132622
4692	347232	1132556
4693	347307	1132484
4694	347368	1132368
4695	347429	1132254
4696	347486	1132123
4697	347571	1132085
4698	347631	1131967
4699	347698	1131871
4700	347768	1131783
4701	347844	1131715
4702	347930	1131680
4703	348024	1131670
4704	348111	1131640
4705	348176	1131536
4706	348256	1131482
4707	348335	1131423
4708	348404	1131334
4709	348477	1131255
4710	348555	1131197
4711	348640	1131159
4712	348696	1131026
4713	348767	1130942
4714	348836	1130852
4715	348906	1130763
4716	348992	1130728
4717	349083	1130710
4718	349167	1130668
4719	349231	1130564
4720	349295	1130455
4721	349366	1130371
4722	349417	1130225
4723	349490	1130148
4724	349559	1130058
4725	349624	1129952
4726	349684	1129834
4727	349754	1129749
4728	349823	1129659
4729	349903	1129603
4730	349982	1129545
4731	350044	1129433
4732	350124	1129378
4733	350175	1129229
4734	350257	1129183
4735	350344	1129152
4736	350423	1129094
4737	350493	1129007
4738	350568	1128935
4739	350643	1128865
4740	350724	1128813
4741	350783	1128690
4742	350859	1128623
4743	350936	1128558
4744	351011	1128488
4745	351088	1128424
4746	351156	1128331
4747	351233	1128266
4748	351314	1128215
4749	351383	1128124
4750	351453	1128040
4751	351532	1127980
4752	351595	1127873
4753	351662	1127775
4754	351743	1127725
4755	351818	1127653
4756	351866	1127497
4757	351944	1127436
4758	352026	1127385
4759	352110	1127343
4760	352175	1127244
4761	352242	1127145
4762	352300	1127022
4763	352390	1126997
4764	352459	1126908
4765	352541	1126859
4766	352626	1126820
4767	352693	1126725
4768	352764	1126642
4769	352845	1126591
4770	352923	1126528
4771	353019	1126524
4772	353094	1126455
4773	353170	1126387
4774	353239	1126297
4775	353298	1126174
4776	353370	1126095
4777	353433	1125986
4778	353502	1125898
4779	353565	1125788
4780	353623	1125662
4781	353700	1125598
4782	353789	1125573
4783	353861	1125491
4784	353939	1125432
4785	354009	1125344
4786	354067	1125221
4787	354149	1125172
4788	354214	1125070
4789	354285	1124985
4790	354368	1124941
4791	354446	1124879
4792	354523	1124816
4793	354618	1124807
4794	354722	1124828
4795	354794	1124748
4796	354867	1124670
4797	354930	1124562
4798	354997	1124467
4799	355058	1124350
4800	355119	1124237
4801	355189	1124151
4802	355271	1124101
4803	355358	1124070
4804	355445	1124035
4805	355504	1123915
4806	355618	1123966
4807	355691	1123891
4808	355770	1123833
4809	355837	1123736
4810	355896	1123614
4811	355953	1123486
4812	356021	1123394
4813	356088	1123297
4814	356161	1123221
4815	356235	1123149
4816	356313	1123087
4817	356387	1123011
4818	356466	1122953
4819	356540	1122879
4820	356611	1122796
4821	356687	1122730
4822	356758	1122646
4823	356853	1122639
4824	356940	1122607
4825	357024	1122562
4826	357092	1122469
4827	357169	1122404
4828	357243	1122331
4829	357311	1122239
4830	357398	1122206
4831	357476	1122145
4832	357555	1122086
4833	357628	1122008
4834	357706	1121947
4835	357774	1121856
4836	357845	1121772
4837	357930	1121731
4838	357992	1121619
4839	358053	1121507
4840	358115	1121394
4841	358191	1121326
4842	358255	1121221
4843	358339	1121179
4844	358420	1121126
4845	358494	1121052
4846	358547	1120915
4847	358603	1120784
4848	358670	1120686
4849	358738	1120595
4850	358805	1120500
4851	358882	1120434
4852	358969	1120401
4853	359034	1120299
4854	359102	1120208
4855	359170	1120116
4856	359251	1120063
4857	359313	1119951
4858	359385	1119871
4859	359469	1119827
4860	359522	1119689
4861	359570	1119535
4862	359645	1119465
4863	359706	1119351
4864	359760	1119214
4865	359835	1119142
4866	359926	1119122
4867	360015	1119095
4868	360095	1119040
4869	360169	1118966
4870	360254	1118926
4871	360312	1118804
4872	360380	1118711
4873	360456	1118641
4874	360538	1118592
4875	360606	1118501
4876	360670	1118396
4877	360731	1118282
4878	360815	1118239
4879	360911	1118232
4880	361002	1118213
4881	361082	1118158
4882	361156	1118084
4883	361230	1118008
4884	361277	1117851
4885	361336	1117730
4886	361401	1117631
4887	361477	1117562
4888	361550	1117486
4889	361616	1117387
4890	361689	1117310
4891	361756	1117216
4892	361839	1117169
4893	361901	1117057
4894	361983	1117008
4895	362078	1116998
4896	362128	1116853
4897	362203	1116782
4898	362298	1116773
4899	362354	1116644
4900	362429	1116572
4901	362493	1116468
4902	362557	1116363
4903	362634	1116297
4904	362702	1116205
4905	362771	1116118
4906	362863	1116098
4907	362935	1116020
4908	362998	1115911
4909	363092	1115899
4910	363165	1115822
4911	363241	1115754
4912	363313	1115674
4913	363391	1115612
4914	363459	1115520
4915	363523	1115416
4916	363591	1115325
4917	363654	1115215
4918	363734	1115162
4919	363797	1115055
4920	363871	1114979
4921	363933	1114869
4922	364004	1114788
4923	364079	1114715
4924	364164	1114675
4925	364237	1114598
4926	364314	1114535
4927	364396	1114485
4928	364463	1114390
4929	364558	1114380
4930	364656	1114378
4931	364722	1114282
4932	364786	1114177
4933	364846	1114060
4934	364907	1113946
4935	364982	1113876
4936	365044	1113766
4937	365125	1113715
4938	365196	1113631
4939	365281	1113590
4940	365340	1113472
4941	365411	1113389
4942	365511	1113393
4943	365576	1113291
4944	365639	1113184
4945	365717	1113123
4946	365777	1113007
4947	365861	1112964
4948	365920	1112843
4949	365985	1112743
4950	366047	1112634
4951	366126	1112574
4952	366211	1112536
4953	366292	1112481
4954	366358	1112385
4955	366418	1112267
4956	366494	1112201
4957	366568	1112128
4958	366639	1112042
4959	366731	1112024
4960	366788	1111899
4961	366859	1111816
4962	366923	1111712
4963	366979	1111584
4964	367046	1111490
4965	367127	1111436
4966	367215	1111405
4967	367307	1111387
4968	367388	1111332
4969	367472	1111289
4970	367548	1111221
4971	367604	1111094
4972	367677	1111017
4973	367748	1110933
4974	367814	1110836
4975	367878	1110734
4976	367944	1110634
4977	368016	1110555
4978	368081	1110453
4979	368134	1110316
4980	368203	1110228
4981	368275	1110149
4982	368342	1110052
4983	368416	1109981
4984	368465	1109832
4985	368528	1109723
4986	368589	1109611
4987	368665	1109545
4988	368742	1109478
4989	368808	1109381
4990	368896	1109351
4991	368966	1109263
4992	369035	1109176
4993	369110	1109104
4994	369176	1109008
4995	369251	1108937
4996	369322	1108854
4997	369400	1108792
4998	369479	1108734
4999	369539	1108617
5000	369611	1108539
5001	369691	1108482
5002	369767	1108414
5003	369859	1108397
5004	369939	1108340
5005	370019	1108284
5006	370097	1108221
5007	370176	1108163
5008	370248	1108083
5009	370335	1108048
5010	370412	1107985
5011	370474	1107875
5012	370554	1107820
5013	370609	1107690
5014	370690	1107635
5015	370754	1107532
5016	370807	1107397
5017	370885	1107333
5018	370961	1107266
5019	371023	1107158
5020	371093	1107071
5021	371173	1107017
5022	371244	1106933
5023	371311	1106840
5024	371410	1106841
5025	371468	1106719
5026	371543	1106648
5027	371619	1106579
5028	371685	1106481
5029	371761	1106415
5030	371815	1106281
5031	371883	1106190
5032	371964	1106138
5033	372033	1106050
5034	372097	1105945
5035	372161	1105841
5036	372216	1105713
5037	372304	1105680
5038	372375	1105597
5039	372447	1105520
5040	372513	1105422
5041	372575	1105312
5042	372644	1105224
5043	372721	1105157
5044	372784	1105052
5045	372838	1104920
5046	372906	1104830
5047	372974	1104736
5048	373021	1104584
5049	373121	1104588
5050	373206	1104545
5051	373287	1104492
5052	373373	1104456
5053	373437	1104351
5054	373510	1104275
5055	373568	1104153
5056	373624	1104028
5057	373705	1103974
5058	373780	1103904
5059	373846	1103807
5060	373914	1103716
5061	373991	1103650
5062	374066	1103580
5063	374142	1103512
5064	374215	1103438
5065	374267	1103299
5066	374340	1103222
5067	374414	1103148
5068	374491	1103083
5069	374556	1102982
5070	374622	1102886
5071	374691	1102799
5072	374771	1102743
5073	374851	1102687
5074	374913	1102578
5075	375002	1102550
5076	375082	1102493
5077	375168	1102455
5078	375240	1102375
5079	375317	1102310
5080	375395	1102248
5081	375479	1102204
5082	375538	1102087
5083	375622	1102044
5084	375700	1101981
5085	375793	1101963
5086	375873	1101908
5087	375946	1101829
5088	376018	1101750
5089	376087	1101663
5090	376162	1101593
5091	376228	1101496
5092	376285	1101373
5093	376376	1101349
5094	376446	1101262
5095	376525	1101204
5096	376600	1101133
5097	376680	1101077
5098	376755	1101005
5099	376814	1100890
5100	376890	1100821
5101	376966	1100754
5102	377023	1100631
5103	377101	1100570
5104	377150	1100421
5105	377229	1100364
5106	377296	1100269
5107	377374	1100207
5108	377461	1100171
5109	377525	1100068
5110	377585	1099954
5111	377649	1099851
5112	377717	1099762
5113	377809	1099741
5114	377890	1099685
5115	377953	1099580
5116	378042	1099552
5117	378114	1099472
5118	378196	1099422
5119	378265	1099332
5120	378339	1099260
5121	378396	1099136
5122	378464	1099047
5123	378548	1099003
5124	378631	1098955
5125	378702	1098873
5126	378777	1098801
5127	378847	1098715
5128	378924	1098651
5129	378995	1098568
5130	379065	1098484
5131	379118	1098349
5132	379195	1098284
5133	379249	1098153
5134	379321	1098074
5135	379367	1097919
5136	379426	1097802
5137	379497	1097721
5138	379581	1097677
5139	379662	1097624
5140	379735	1097548
5141	379815	1097489
5142	379887	1097411
5143	379937	1097268
5144	380002	1097169
5145	380066	1097068
5146	380122	1096941
5147	380184	1096833
5148	380253	1096745
5149	380322	1096656
5150	380396	1096584
5151	380479	1096536
5152	380545	1096439
5153	380618	1096363
5154	380691	1096289
5155	380768	1096223
5156	380838	1096138
5157	380901	1096034
5158	380983	1095984
5159	381061	1095919
5160	381131	1095834
5161	381190	1095720
5162	381263	1095643
5163	381328	1095545
5164	381398	1095459
5165	381446	1095311
5166	381522	1095243
5167	381607	1095201
5168	381682	1095131
5169	381747	1095033
5170	381837	1095004
5171	381909	1094924
5172	381981	1094846
5173	382058	1094780
5174	382127	1094694
5175	382191	1094590
5176	382265	1094519
5177	382342	1094454
5178	382413	1094371
5179	382502	1094342
5180	382583	1094288
5181	382649	1094191
5182	382727	1094129
5183	382786	1094013
5184	382869	1093964
5185	382948	1093905
5186	383009	1093795
5187	383078	1093706
5188	383161	1093659
5189	383245	1093616
5190	383328	1093567
5191	383410	1093518
5192	383488	1093456
5193	383560	1093374
5194	383635	1093305
5195	383708	1093230
5196	383793	1093186
5197	383865	1093107
5198	383951	1093068
5199	384033	1093017
5200	384085	1092882
5201	384177	1092859
5202	384237	1092746
5203	384317	1092691
5204	384378	1092579
5205	384448	1092494
5206	384525	1092431
5207	384600	1092359
5208	384665	1092262
5209	384730	1092162
5210	384799	1092073
5211	384868	1091986
5212	384935	1091894
5213	385009	1091819
5214	385070	1091710
5215	385156	1091671
5216	385225	1091581
5217	385293	1091493
5218	385370	1091427
5219	385433	1091321
5220	385508	1091252
5221	385577	1091165
5222	385654	1091099
5223	385736	1091048
5224	385809	1090971
5225	385879	1090888
5226	385947	1090796
5227	386036	1090766
5228	386112	1090699
5229	386196	1090653
5230	386269	1090578
5231	386335	1090481
5232	386428	1090461
5233	386505	1090396
5234	386573	1090306
5235	386640	1090213
5236	386716	1090145
5237	386792	1090079
5238	386853	1089967
5239	386921	1089879
5240	386990	1089791
5241	387051	1089682
5242	387125	1089608
5243	387197	1089528
5244	387290	1089508
5245	387370	1089451
5246	387429	1089336
5247	387496	1089244
5248	387573	1089177
5249	387652	1089117
5250	387717	1089019
5251	387783	1088925
5252	387851	1088834
5253	387917	1088739
5254	387994	1088672
5255	388066	1088595
5256	388121	1088466
5257	388199	1088404
5258	388265	1088310
5259	388322	1088188
5260	388392	1088103
5261	388454	1087998
5262	388534	1087940
5263	388601	1087848
5264	388678	1087782
5265	388755	1087717
5266	388807	1087582
5267	388863	1087459
5268	388943	1087403
5269	389008	1087305
5270	389083	1087234
5271	389158	1087162
5272	389230	1087085
5273	389300	1087000
5274	389366	1086903
5275	389448	1086853
5276	389532	1086808
5277	389597	1086709
5278	389675	1086646
5279	389754	1086587
5280	389831	1086522
5281	389893	1086416
5282	389976	1086367
5283	390022	1086217
5284	390112	1086188
5285	390189	1086122
5286	390256	1086031
5287	390347	1086005
5288	390418	1085923
5289	390479	1085814
5290	390539	1085702
5291	390594	1085575
5292	390655	1085466
5293	390721	1085371
5294	390802	1085315
5295	390892	1085287
5296	390965	1085210
5297	391026	1085103
5298	391103	1085038
5299	391176	1084959
5300	391254	1084898
5301	391343	1084866
5302	391410	1084776
5303	391498	1084739
5304	391588	1084710
5305	391683	1084695
5306	391736	1084565
5307	391825	1084534
5308	391890	1084434
5309	391971	1084381
5310	392043	1084302
5311	392098	1084176
5312	392180	1084124
5313	392264	1084078
5314	392331	1083987
5315	392385	1083856
5316	392451	1083763
5317	392513	1083654
5318	392594	1083602
5319	392669	1083530
5320	392751	1083481
5321	392820	1083392
5322	392884	1083292
5323	392959	1083221
5324	393035	1083153
5325	393098	1083051
5326	393168	1082965
5327	393244	1082897
5328	393294	1082758
5329	393371	1082694
5330	393453	1082643
5331	393533	1082584
5332	393600	1082494
5333	393675	1082422
5334	393769	1082404
5335	393851	1082352
5336	393921	1082270
5337	393999	1082206
5338	394077	1082144
5339	394163	1082105
5340	394237	1082029
5341	394312	1081961
5342	394378	1081864
5343	394452	1081791
5344	394537	1081748
5345	394579	1081588
5346	394656	1081521
5347	394738	1081470
5348	394800	1081365
5349	394894	1081347
5350	394964	1081263
5351	395050	1081220
5352	395123	1081146
5353	395184	1081037
5354	395281	1081025
5355	395357	1080957
5356	395425	1080870
5357	395498	1080793
5358	395580	1080740
5359	395650	1080657
5360	395725	1080586
5361	395786	1080478
5362	395862	1080409
5363	395939	1080345
5364	396023	1080298
5365	396097	1080226
5366	396182	1080181
5367	396259	1080117
5368	396313	1079988
5369	396378	1079891
5370	396461	1079843
5371	396526	1079743
5372	396605	1079685
5373	396652	1079537
5374	396726	1079464
5375	396788	1079359
5376	396872	1079313
5377	396941	1079225
5378	397014	1079149
5379	397093	1079091
5380	397188	1079075
5381	397245	1078956
5382	397319	1078882
5383	397405	1078841
5384	397473	1078750
5385	397560	1078713
5386	397651	1078685
5387	397714	1078583
5388	397782	1078492
5389	397870	1078457
5390	397941	1078377
5391	398018	1078312
5392	398094	1078244
5393	398177	1078193
5394	398257	1078138
5395	398324	1078044
5396	398402	1077983
5397	398456	1077854
5398	398512	1077732
5399	398577	1077634
5400	398661	1077588
5401	398741	1077530
5402	398812	1077450
5403	398878	1077354
5404	398953	1077284
5405	399034	1077231
5406	399110	1077162
5407	399178	1077072
5408	399264	1077032
5409	399348	1076984
5410	399408	1076874
5411	399480	1076796
5412	399547	1076704
5413	399634	1076666
5414	399717	1076615
5415	399792	1076545
5416	399852	1076435
5417	399925	1076357
5418	400011	1076318
5419	400090	1076259
5420	400140	1076119
5421	400206	1076024
5422	400291	1075981
5423	400376	1075937
5424	400456	1075880
5425	400511	1075756
5426	400585	1075682
5427	400662	1075618
5428	400749	1075578
5429	400808	1075465
5430	400879	1075384
5431	400939	1075273
5432	401012	1075196
5433	401083	1075115
5434	401148	1075019
5435	401225	1074954
5436	401310	1074910
5437	401396	1074868
5438	401456	1074757
5439	401536	1074700
5440	401594	1074584
5441	401679	1074541
5442	401759	1074484
5443	401816	1074364
5444	401878	1074258
5445	401964	1074218
5446	402046	1074166
5447	402093	1074020
5448	402162	1073933
5449	402243	1073880
5450	402330	1073840
5451	402400	1073757
5452	402472	1073678
5453	402533	1073569
5454	402609	1073502
5455	402670	1073395
5456	402756	1073352
5457	402823	1073262
5458	402882	1073147
5459	402955	1073073
5460	403035	1073013
5461	403118	1072965
5462	403186	1072876
5463	403253	1072783
5464	403326	1072707
5465	403398	1072629
5466	403471	1072553
5467	403529	1072437
5468	403624	1072419
5469	403693	1072333
5470	403756	1072230
5471	403828	1072152
5472	403893	1072054
5473	403961	1071965
5474	404027	1071873
5475	404098	1071792
5476	404166	1071702
5477	404226	1071590
5478	404310	1071544
5479	404384	1071472
5480	404448	1071372
5481	404518	1071288
5482	404606	1071252
5483	404674	1071162
5484	404754	1071104
5485	404822	1071015
5486	404900	1070952
5487	404970	1070868
5488	405041	1070788
5489	405128	1070749
5490	405193	1070652
5491	405274	1070597
5492	405346	1070519
5493	405426	1070461
5494	405506	1070405
5495	405558	1070272
5496	405635	1070208
5497	405721	1070167
5498	405800	1070106
5499	405872	1070026
5500	405937	1069930
5501	406012	1069859
5502	406081	1069773
5503	406170	1069740
5504	406245	1069669
5505	406302	1069550
5506	406369	1069460
5507	406444	1069389
5508	406524	1069330
5509	406606	1069278
5510	406671	1069180
5511	406725	1069055
5512	406804	1068995
5513	406886	1068945
5514	406962	1068877
5515	407031	1068788
5516	407084	1068661
5517	407161	1068595
5518	407222	1068489
5519	407300	1068426
5520	407371	1068345
5521	407441	1068260
5522	407508	1068170
5523	407580	1068091
5524	407645	1067994
5525	407705	1067885
5526	407784	1067823
5527	407871	1067785
5528	407934	1067683
5529	408007	1067607
5530	408083	1067539
5531	408156	1067462
5532	408237	1067408
5533	408306	1067322
5534	408377	1067241
5535	408446	1067156
5536	408529	1067106
5537	408592	1067002
5538	408682	1066972
5539	408774	1066944
5540	408850	1066877
5541	408932	1066825
5542	408987	1066703
5543	409058	1066622
5544	409133	1066551
5545	409213	1066493
5546	409288	1066423
5547	409362	1066348
5548	409421	1066236
5549	409482	1066131
5550	409567	1066085
5551	409651	1066038
5552	409753	1066037
5553	409823	1065955
5554	409905	1065902
5555	409983	1065838
5556	410045	1065735
5557	410132	1065694
5558	410216	1065648
5559	410278	1065544
5560	410342	1065443
5561	410434	1065416
5562	410499	1065321
5563	410585	1065278
5564	410635	1065143
5565	410712	1065077
5566	410789	1065011
5567	410849	1064902
5568	410931	1064850
5569	411007	1064781
5570	411089	1064730
5571	411164	1064658
5572	411247	1064609
5573	411331	1064561
5574	411404	1064487
5575	411508	1064491
5576	411564	1064369
5577	411642	1064308
5578	411703	1064200
5579	411771	1064113
5580	411847	1064042
5581	411913	1063949
5582	411987	1063875
5583	412043	1063756
5584	412096	1063629
5585	412164	1063540
5586	412232	1063451
5587	412278	1063306
5588	412358	1063248
5589	412445	1063209
5590	412498	1063082
5591	412572	1063009
5592	412656	1062960
5593	412717	1062855
5594	412798	1062798
5595	412875	1062733
5596	412940	1062637
5597	413027	1062597
5598	413091	1062499
5599	413160	1062411
5600	413221	1062306
5601	413312	1062276
5602	413372	1062167
5603	413445	1062091
5604	413500	1061970
5605	413578	1061906
5606	413658	1061848
5607	413717	1061738
5608	413790	1061662
5609	413864	1061587
5610	413939	1061517
5611	414010	1061435
5612	414060	1061303
5613	414133	1061227
5614	414198	1061129
5615	414277	1061068
5616	414353	1061000
5617	414418	1060905
5618	414493	1060835
5619	414576	1060783
5620	414632	1060665
5621	414696	1060567
5622	414776	1060509
5623	414840	1060410
5624	414902	1060306
5625	414986	1060258
5626	415071	1060212
5627	415127	1060093
5628	415194	1060003
5629	415262	1059914
5630	415332	1059831
5631	415392	1059722
5632	415447	1059600
5633	415499	1059471
5634	415570	1059390
5635	415664	1059369
5636	415749	1059324
5637	415819	1059240
5638	415910	1059210
5639	415983	1059134
5640	416053	1059051
5641	416122	1058965
5642	416201	1058905
5643	416295	1058883
5644	416373	1058820
5645	416438	1058723
5646	416514	1058656
5647	416568	1058533
5648	416633	1058436
5649	416703	1058352
5650	416783	1058295
5651	416861	1058233
5652	416934	1058156
5653	417012	1058094
5654	417083	1058011
5655	417159	1057945
5656	417236	1057878
5657	417314	1057817
5658	417385	1057735
5659	417468	1057684
5660	417560	1057656
5661	417633	1057582
5662	417710	1057516
5663	417772	1057412
5664	417843	1057333
5665	417917	1057259
5666	417982	1057164
5667	418050	1057074
5668	418130	1057017
5669	418213	1056966
5670	418273	1056857
5671	418362	1056822
5672	418431	1056738
5673	418517	1056694
5674	418605	1056655
5675	418648	1056505
5676	418712	1056406
5677	418779	1056314
5678	418858	1056255
5679	418940	1056201
5680	419008	1056112
5681	419096	1056077
5682	419178	1056022
5683	419225	1055882
5684	419297	1055804
5685	419374	1055737
5686	419435	1055631
5687	419512	1055565
5688	419581	1055480
5689	419655	1055408
5690	419730	1055337
5691	419802	1055258
